boundary_resolution,complete,generated_utc,metric,metric_count,minutes_off,minutes_on,off_corrected,on,on_minus_off_corrected,player,player_id,query_end_date,query_start_date,season,source_extra,team_abbr,team_games_in_window,team_id,tenure_confidence,tenure_end,tenure_source,tenure_start,transaction_day_policy
,True,2026-08-14T03:45:06.136675+00:00,2pt FGM Assist%,89,3930.0,11.0,0.525,0.25,-0.275,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Non Putback 2pt FGM Assist%,89,3930.0,11.0,0.576,0.286,-0.291,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,3pt FGM Assist%,89,3930.0,11.0,0.875,1.0,0.125,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,3pt FG%,89,3930.0,11.0,0.346,0.2,-0.146,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Non-Heave 3pt FG%,89,3930.0,11.0,0.35,0.2,-0.15,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,2pt FG%,89,3930.0,11.0,0.475,0.5,0.025,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,eFG%,89,3930.0,11.0,0.486,0.452,-0.034,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,TS%,89,3930.0,11.0,0.529,0.479,-0.05,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,3PAr,89,3930.0,11.0,0.249,0.238,-0.011,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,% of FG3A Blocked,89,3930.0,11.0,0.006,0.0,-0.006,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,% of FG2A Blocked,89,3930.0,11.0,0.083,0.0,-0.083,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Live Ball TO%,89,3930.0,11.0,0.541,0.0,-0.541,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,DReb% - Missed FTs,89,3930.0,11.0,0.858,1.0,0.142,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,OReb% - Missed FTs,89,3930.0,11.0,0.15,0.0,-0.15,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,DReb% - Missed 2s,89,3930.0,11.0,0.659,0.5,-0.159,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,OReb% - Missed 2s,89,3930.0,11.0,0.292,0.25,-0.042,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,DReb% - Missed 3s,89,3930.0,11.0,0.663,0.333,-0.33,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,OReb% - Missed 3s,89,3930.0,11.0,0.237,0.25,0.013,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,DReb% - Missed FGs,89,3930.0,11.0,0.66,0.444,-0.216,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,OReb% - Missed FGs,89,3930.0,11.0,0.276,0.25,-0.026,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,At Rim OReb%,89,3930.0,11.0,0.38,0.25,-0.13,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Short Mid-Range OReb%,89,3930.0,11.0,0.29,0.0,-0.29,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Long Mid-Range OReb%,89,3930.0,11.0,0.223,0.5,0.277,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Arc 3 OReb%,89,3930.0,11.0,0.233,0.333,0.1,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Corner 3 OReb%,89,3930.0,11.0,0.247,0.0,-0.247,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,At Rim DReb%,89,3930.0,11.0,0.573,0.25,-0.323,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Short Mid-Range DReb%,89,3930.0,11.0,0.688,1.0,0.312,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Long Mid-Range DReb%,89,3930.0,11.0,0.701,0.0,-0.701,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Arc 3 DReb%,89,3930.0,11.0,0.681,1.0,0.319,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Corner 3 DReb%,89,3930.0,11.0,0.625,0.0,-0.625,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Blocks Recovered %,89,3930.0,11.0,0.556,0.5,-0.056,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Seconds Per Possession - Offense,89,3930.0,11.0,14.675,14.32,-0.355,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Seconds Per Possession - Defense,89,3930.0,11.0,16.155,11.88,-4.275,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,At Rim Shot Frequency,89,3930.0,11.0,0.31,0.476,0.167,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,At Rim FG%,89,3930.0,11.0,0.583,0.6,0.017,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,At Rim % Assisted,89,3930.0,11.0,0.513,0.167,-0.346,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Short Mid Range Shot Frequency,89,3930.0,11.0,0.164,0.095,-0.069,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Short Mid Range FG%,89,3930.0,11.0,0.379,0.0,-0.379,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Short Mid Range % Assisted,89,3930.0,11.0,0.455,0.0,-0.455,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Long Mid Range Shot Frequency,89,3930.0,11.0,0.277,0.19,-0.087,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Long Mid Range FG%,89,3930.0,11.0,0.412,0.5,0.088,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Long Mid % Assisted,89,3930.0,11.0,0.581,0.5,-0.081,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Corner 3 Shot Frequency,89,3930.0,11.0,0.067,0.048,-0.02,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Corner 3 FG%,89,3930.0,11.0,0.395,0.0,-0.395,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Corner 3 % Assisted,89,3930.0,11.0,0.965,0.0,-0.965,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Arc 3 Shot Frequency,89,3930.0,11.0,0.182,0.19,0.008,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Arc 3 FG%,89,3930.0,11.0,0.328,0.25,-0.078,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Arc 3 % Assisted,89,3930.0,11.0,0.835,1.0,0.165,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,At Rim or 3pt Shot Frequency,89,3930.0,11.0,0.559,0.714,0.155,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Non-Heave Arc 3 FG%,89,3930.0,11.0,0.333,0.25,-0.083,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Shot Quality,89,3930.0,11.0,0.497,0.542,0.045,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Shooting Foul Drawn Rate,89,3930.0,11.0,0.118,0.087,-0.031,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,3pt Shooting Foul Drawn Rate,89,3930.0,11.0,0.151,0.111,-0.039,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,2pt Shooting Foul Drawn Rate,89,3930.0,11.0,0.006,0.0,-0.006,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Second Chance Points%,89,3930.0,11.0,0.128,0.174,0.046,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Penalty Points%,89,3930.0,11.0,0.331,0.217,-0.114,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Penalty Possessions%,89,3930.0,11.0,0.315,0.32,0.005,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Avg 2pt Shot Distance,89,3930.0,11.0,9.052,6.6,-2.452,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Avg 3pt Shot Distance,89,3930.0,11.0,25.1,24.98,-0.12,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Penalty Efficiency Excluding Last Minute Take Foul Possessions,89,3930.0,11.0,106.968,62.5,-44.468,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,DReb%,89,3930.0,11.0,0.674,0.5,-0.174,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,OReb%,89,3930.0,11.0,0.268,0.231,-0.037,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Pts per 100 Possessions,89,3930.0,11.0,101.817,92.0,-9.817,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Assist Points per 100 Possessions,89,3930.0,11.0,50.242,28.0,-22.242,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,FTA per 100 Possessions,89,3930.0,11.0,27.311,24.0,-3.311,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,TOs per 100 Possessions,89,3930.0,11.0,17.375,12.0,-5.375,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Assists per 100 Possessions,89,3930.0,11.0,21.964,12.0,-9.964,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Pts per 100 Possessions - Defense,89,3930.0,11.0,103.164,160.0,56.836,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Shot Quality - Defense,89,3930.0,11.0,0.487,0.543,0.056,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,3pt FG% - Defense,89,3930.0,11.0,0.36,0.625,0.265,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,2pt FG% - Defense,89,3930.0,11.0,0.459,0.538,0.079,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,eFG% - Defense,89,3930.0,11.0,0.478,0.69,0.213,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,3PAr - Defense,89,3930.0,11.0,0.231,0.381,0.15,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,At Rim Shot Frequency - Defense,89,3930.0,11.0,0.299,0.429,0.129,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,At Rim FG% - Defense,89,3930.0,11.0,0.584,0.556,-0.028,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Short Mid Range Shot Frequency - Defense,89,3930.0,11.0,0.169,0.19,0.022,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Short Mid Range FG% - Defense,89,3930.0,11.0,0.375,0.5,0.125,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Long Mid Range Shot Frequency - Defense,89,3930.0,11.0,0.301,0.0,-0.301,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Long Mid Range FG% - Defense,89,3930.0,11.0,0.382,0.0,-0.382,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Corner 3 Shot Frequency - Defense,89,3930.0,11.0,0.074,0.19,0.116,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Corner 3 FG% - Defense,89,3930.0,11.0,0.397,0.5,0.103,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Arc 3 Shot Frequency - Defense,89,3930.0,11.0,0.157,0.19,0.033,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Arc 3 FG% - Defense,89,3930.0,11.0,0.343,0.75,0.407,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Pace,89,3930.0,11.0,93.415,109.924,16.509,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Second Chance Efficiency,89,3930.0,11.0,114.977,133.333,18.356,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Penalty Efficiency,89,3930.0,11.0,106.968,62.5,-44.468,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:06.136675+00:00,Second Chance Possessions Per 100 Possessions,89,3930.0,11.0,11.348,12.0,0.652,Dana Barros,344,2004-04-14,2004-04-14,2003-04,{},,1,1610612738,authoritative_v2,2004-04-14,authoritative_v2_target_manifest_missing23_recovery,2004-04-14,authoritative_v2_effective_interval_exact
