season,player_id,team_id,path,line,text
2004-05,2590,1610612749,team_trb_all_players/impact_database/roster_tenure/normalized_transactions.jsonl.gz,15982,"{""exact_date"": ""August 8, 2013"", ""season"": ""2013-14"", ""event_type"": ""acquire"", ""player_id"": ""2590"", ""player_name"": ""Mo Williams"", ""source_player_ref"": ""/players/w/willima01.html"", ""source_team_id"": null, ""destination_team_id"": 1610612757, ""source_team_name"": null, ""destination_team_name"": ""Portland Trail Blazers"", ""source_system"": ""Basketball-Reference via Internet Archive"", ""source_reference"": ""https://web.archive.org/web/20221209194421id_/https://www.basketball-reference.com/leagues/NBA_2014_transactions.html#row-161"", ""identity_resolution"": ""unique_core_name"", ""team_resolution"": ""source=not_applicable;destination=unique_alias"", ""raw_text"": ""The Portland Trail Blazers signed Mo Williams as a free agent."", ""confidence"": ""high""}"
2004-05,2590,1610612749,team_trb_all_players/impact_database/roster_tenure/normalized_transactions.jsonl.gz,16495,"{""exact_date"": ""February 10, 2015"", ""season"": ""2014-15"", ""event_type"": ""trade"", ""player_id"": ""202390"", ""player_name"": ""Gary Neal"", ""source_player_ref"": ""/players/n/nealga01.html"", ""source_team_id"": 1610612766, ""destination_team_id"": 1610612750, ""source_team_name"": ""Charlotte Hornets"", ""destination_team_name"": ""Minnesota Timberwolves"", ""source_system"": ""Basketball-Reference via Internet Archive"", ""source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-891"", ""identity_resolution"": ""unique_core_name"", ""team_resolution"": ""source=ambiguous_team_alias;destination=unique_alias;repair_applied"", ""raw_text"": ""The Charlotte Hornets traded Gary Neal and a 2019 2nd round draft pick ( Jaylen Nowell was later selected) to the Minnesota Timberwolves for Troy Daniels , Mo Williams and cash considerations. (2019 2nd-rd pick is from Miami)"", ""confidence"": ""high""}"
2004-05,2590,1610612749,team_trb_all_players/impact_database/roster_tenure/normalized_transactions.jsonl.gz,16496,"{""exact_date"": ""February 10, 2015"", ""season"": ""2014-15"", ""event_type"": ""trade"", ""player_id"": ""203584"", ""player_name"": ""Troy Daniels"", ""source_player_ref"": ""/players/d/danietr01.html"", ""source_team_id"": 1610612750, ""destination_team_id"": 1610612766, ""source_team_name"": ""Minnesota Timberwolves"", ""destination_team_name"": ""Charlotte Hornets"", ""source_system"": ""Basketball-Reference via Internet Archive"", ""source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-891"", ""identity_resolution"": ""unique_core_name"", ""team_resolution"": ""source=unique_alias;destination=ambiguous_team_alias;repair_applied"", ""raw_text"": ""The Charlotte Hornets traded Gary Neal and a 2019 2nd round draft pick ( Jaylen Nowell was later selected) to the Minnesota Timberwolves for Troy Daniels , Mo Williams and cash considerations. (2019 2nd-rd pick is from Miami)"", ""confidence"": ""high""}"
2004-05,2590,1610612749,team_trb_all_players/impact_database/roster_tenure/normalized_transactions.jsonl.gz,16498,"{""exact_date"": ""February 10, 2015"", ""season"": ""2014-15"", ""event_type"": ""trade"", ""player_id"": ""2590"", ""player_name"": ""Mo Williams"", ""source_player_ref"": ""/players/w/willima01.html"", ""source_team_id"": 1610612750, ""destination_team_id"": 1610612766, ""source_team_name"": ""Minnesota Timberwolves"", ""destination_team_name"": ""Charlotte Hornets"", ""source_system"": ""Basketball-Reference via Internet Archive"", ""source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-891"", ""identity_resolution"": ""unique_core_name"", ""team_resolution"": ""source=unique_alias;destination=ambiguous_team_alias;repair_applied"", ""raw_text"": ""The Charlotte Hornets traded Gary Neal and a 2019 2nd round draft pick ( Jaylen Nowell was later selected) to the Minnesota Timberwolves for Troy Daniels , Mo Williams and cash considerations. (2019 2nd-rd pick is from Miami)"", ""confidence"": ""high""}"
2004-05,2590,1610612749,team_trb_all_players/impact_database/roster_tenure/normalized_transactions.jsonl.gz,17015,"{""exact_date"": ""February 24, 2011"", ""season"": ""2010-11"", ""event_type"": ""trade"", ""player_id"": ""1884"", ""player_name"": ""Baron Davis"", ""source_player_ref"": ""/players/d/davisba01.html"", ""source_team_id"": 1610612746, ""destination_team_id"": 1610612739, ""source_team_name"": ""Los Angeles Clippers"", ""destination_team_name"": ""Cleveland Cavaliers"", ""source_system"": ""Basketball-Reference via Internet Archive"", ""source_reference"": ""https://web.archive.org/web/20220529055708id_/https://www.basketball-reference.com/leagues/NBA_2011_transactions.html#row-321"", ""identity_resolution"": ""unique_core_name"", ""team_resolution"": ""source=unique_alias;destination=unique_alias"", ""raw_text"": ""The Cleveland Cavaliers traded Jamario Moon and Mo Williams to the Los Angeles Clippers for Baron Davis and a 2011 1st round draft pick ( Kyrie Irving was later selected)."", ""confidence"": ""high""}"
2004-05,2590,1610612749,team_trb_all_players/impact_database/roster_tenure/normalized_transactions.jsonl.gz,17016,"{""exact_date"": ""February 24, 2011"", ""season"": ""2010-11"", ""event_type"": ""trade"", ""player_id"": ""200081"", ""player_name"": ""Jamario Moon"", ""source_player_ref"": ""/players/m/moonja01.html"", ""source_team_id"": 1610612739, ""destination_team_id"": 1610612746, ""source_team_name"": ""Cleveland Cavaliers"", ""destination_team_name"": ""Los Angeles Clippers"", ""source_system"": ""Basketball-Reference via Internet Archive"", ""source_reference"": ""https://web.archive.org/web/20220529055708id_/https://www.basketball-reference.com/leagues/NBA_2011_transactions.html#row-321"", ""identity_resolution"": ""unique_core_name"", ""team_resolution"": ""source=unique_alias;destination=unique_alias"", ""raw_text"": ""The Cleveland Cavaliers traded Jamario Moon and Mo Williams to the Los Angeles Clippers for Baron Davis and a 2011 1st round draft pick ( Kyrie Irving was later selected)."", ""confidence"": ""high""}"
2004-05,2590,1610612749,team_trb_all_players/impact_database/roster_tenure/normalized_transactions.jsonl.gz,17037,"{""exact_date"": ""February 24, 2011"", ""season"": ""2010-11"", ""event_type"": ""trade"", ""player_id"": ""2590"", ""player_name"": ""Mo Williams"", ""source_player_ref"": ""/players/w/willima01.html"", ""source_team_id"": 1610612739, ""destination_team_id"": 1610612746, ""source_team_name"": ""Cleveland Cavaliers"", ""destination_team_name"": ""Los Angeles Clippers"", ""source_system"": ""Basketball-Reference via Internet Archive"", ""source_reference"": ""https://web.archive.org/web/20220529055708id_/https://www.basketball-reference.com/leagues/NBA_2011_transactions.html#row-321"", ""identity_resolution"": ""unique_core_name"", ""team_resolution"": ""source=unique_alias;destination=unique_alias"", ""raw_text"": ""The Cleveland Cavaliers traded Jamario Moon and Mo Williams to the Los Angeles Clippers for Baron Davis and a 2011 1st round draft pick ( Kyrie Irving was later selected)."", ""confidence"": ""high""}"
2004-05,2590,1610612749,team_trb_all_players/impact_database/roster_tenure/normalized_transactions.jsonl.gz,18603,"{""exact_date"": ""July 30, 2014"", ""season"": ""2014-15"", ""event_type"": ""acquire"", ""player_id"": ""2590"", ""player_name"": ""Mo Williams"", ""source_player_ref"": ""/players/w/willima01.html"", ""source_team_id"": null, ""destination_team_id"": 1610612750, ""source_team_name"": null, ""destination_team_name"": ""Minnesota Timberwolves"", ""source_system"": ""Basketball-Reference via Internet Archive"", ""source_reference"": ""https://web.archive.org/web/20221207203038id_/https://www.basketball-reference.com/leagues/NBA_2015_transactions.html#row-160"", ""identity_resolution"": ""unique_core_name"", ""team_resolution"": ""source=not_applicable;destination=unique_alias"", ""raw_text"": ""The Minnesota Timberwolves signed Mo Williams ."", ""confidence"": ""high""}"
2004-05,2590,1610612749,team_trb_all_players/impact_database/roster_tenure/normalized_transactions.jsonl.gz,19156,"{""exact_date"": ""June 29, 2012"", ""season"": ""2011-12"", ""event_type"": ""trade"", ""player_id"": null, ""player_name"": ""Tadija Dragićević"", ""source_player_ref"": ""/players/d/dragita01.html"", ""source_team_id"": 1610612762, ""destination_team_id"": 1610612742, ""source_team_name"": ""Utah Jazz"", ""destination_team_name"": ""Dallas Mavericks"", ""source_system"": ""Basketball-Reference via Internet Archive"", ""source_reference"": ""https://web.archive.org/web/20221209193444id_/https://www.basketball-reference.com/leagues/NBA_2012_transactions.html#row-450"", ""identity_resolution"": ""not_in_core_identity"", ""team_resolution"": ""source=unique_alias;destination=unique_alias"", ""raw_text"": ""In a 4-team trade, the Dallas Mavericks traded Lamar Odom to the Los Angeles Clippers ; the Dallas Mavericks traded Shan Foster to the Utah Jazz ; the Houston Rockets traded cash to the Dallas Mavericks ; the Los Angeles Clippers traded Furkan Aldemir to the Houston Rockets ; the Los Angeles Clippers traded Mo Williams to the Utah Jazz ; and  the Utah Jazz traded Tadija Dragićević to the Dallas Mavericks ."", ""confidence"": ""review""}"
2004-05,2590,1610612749,team_trb_all_players/impact_database/roster_tenure/normalized_transactions.jsonl.gz,19158,"{""exact_date"": ""June 29, 2012"", ""season"": ""2011-12"", ""event_type"": ""trade"", ""player_id"": ""1885"", ""player_name"": ""Lamar Odom"", ""source_player_ref"": ""/players/o/odomla01.html"", ""source_team_id"": 1610612742, ""destination_team_id"": 1610612746, ""source_team_name"": ""Dallas Mavericks"", ""destination_team_name"": ""Los Angeles Clippers"", ""source_system"": ""Basketball-Reference via Internet Archive"", ""source_reference"": ""https://web.archive.org/web/20221209193444id_/https://www.basketball-reference.com/leagues/NBA_2012_transactions.html#row-450"", ""identity_resolution"": ""unique_core_name"", ""team_resolution"": ""source=unique_alias;destination=unique_alias"", ""raw_text"": ""In a 4-team trade, the Dallas Mavericks traded Lamar Odom to the Los Angeles Clippers ; the Dallas Mavericks traded Shan Foster to the Utah Jazz ; the Houston Rockets traded cash to the Dallas Mavericks ; the Los Angeles Clippers traded Furkan Aldemir to the Houston Rockets ; the Los Angeles Clippers traded Mo Williams to the Utah Jazz ; and  the Utah Jazz traded Tadija Dragićević to the Dallas Mavericks ."", ""confidence"": ""high""}"
