season,player_id,team_id,canonical_classification,locked_segment_count,locked_source_supplied
2005-06,101160,1610612763,full_core,0,0
2005-06,101161,1610612765,full_core,0,0
2005-06,101165,1610612765,full_core,0,0
2005-06,101177,1610612759,full_core,0,0
2005-06,101178,1610612740,full_core,0,0
2005-06,101179,1610612758,full_core,0,0
2005-06,101180,1610612754,full_core,0,0
2005-06,101181,1610612761,full_core,0,0
2005-06,101182,1610612764,partial,1,1
2005-06,101183,1610612755,full_core,0,0
2005-06,101184,1610612755,partial,1,1
2005-06,101185,1610612742,full_core,0,0
2005-06,101187,1610612766,full_core,0,0
2005-06,101188,1610612741,full_core,0,0
2005-06,101189,1610612746,full_core,0,0
2005-06,101190,1610612748,partial,1,1
2005-06,101194,1610612763,full_core,0,0
2005-06,101195,1610612741,partial,1,1
2005-06,101198,1610612744,partial,1,1
2005-06,101204,1610612738,partial,1,1
2005-06,101207,1610612766,full_core,0,0
2005-06,101209,1610612747,full_core,0,0
2005-06,101211,1610612739,partial,2,1
2005-06,101211,1610612741,partial,1,1
2005-06,101211,1610612745,partial,1,1
2005-06,101212,1610612737,full_core,0,0
2005-06,101213,1610612756,partial,1,1
2005-06,101219,1610612737,partial,1,1
2005-06,101223,1610612744,partial,1,1
2005-06,101230,1610612760,partial,2,1
2005-06,101236,1610612745,partial,1,1
2005-06,101238,1610612746,full_core,0,0
2005-06,101249,1610612745,partial,1,1
2005-06,101261,1610612762,full_core,0,0
2005-06,1088,1610612763,partial,1,1
2005-06,1088,1610612764,partial,1,1
2005-06,109,1610612759,full_core,0,0
2005-06,1112,1610612765,full_core,0,0
2005-06,133,1610612745,full_core,0,0
2005-06,136,1610612740,full_core,0,0
2005-06,1425,1610612740,partial,1,1
2005-06,1425,1610612761,partial,1,1
2005-06,1442,1610612746,full_core,0,0
2005-06,147,1610612752,partial,1,1
2005-06,147,1610612761,partial,1,1
2005-06,1477,1610612759,full_core,0,0
2005-06,1495,1610612759,full_core,0,0
2005-06,1496,1610612742,full_core,0,0
2005-06,1497,1610612765,full_core,0,0
2005-06,1498,1610612764,full_core,0,0
2005-06,1499,1610612753,full_core,0,0
2005-06,15,1610612741,full_core,0,0
2005-06,1501,1610612741,partial,1,1
2005-06,1501,1610612756,partial,1,1
2005-06,1502,1610612744,full_core,0,0
2005-06,1503,1610612745,full_core,0,0
2005-06,1504,1610612760,full_core,0,0
2005-06,1506,1610612754,full_core,0,0
2005-06,1507,1610612745,partial,1,1
2005-06,1507,1610612748,partial,1,1
2005-06,1508,1610612752,full_core,0,0
2005-06,1509,1610612753,partial,1,1
2005-06,1509,1610612765,partial,1,1
2005-06,1510,1610612766,full_core,0,0
2005-06,1513,1610612754,full_core,0,0
2005-06,1517,1610612763,full_core,0,0
2005-06,1519,1610612737,partial,1,1
2005-06,1519,1610612751,partial,1,1
2005-06,1519,1610612763,partial,1,1
2005-06,1520,1610612743,partial,1,1
2005-06,1520,1610612757,partial,1,1
2005-06,1521,1610612751,full_core,0,0
2005-06,1531,1610612740,partial,1,1
2005-06,1531,1610612751,partial,1,1
2005-06,1533,1610612754,full_core,0,0
2005-06,1536,1610612754,full_core,0,0
2005-06,1541,1610612761,full_core,0,0
2005-06,1548,1610612738,partial,1,1
2005-06,1548,1610612750,partial,1,1
2005-06,1559,1610612742,partial,1,1
2005-06,1563,1610612755,full_core,0,0
2005-06,1594,1610612745,partial,1,1
2005-06,1594,1610612760,partial,1,1
2005-06,1607,1610612750,full_core,0,0
2005-06,1630,1610612760,full_core,0,0
2005-06,1709,1610612738,partial,1,1
2005-06,1709,1610612750,partial,1,1
2005-06,1710,1610612758,full_core,0,0
2005-06,1711,1610612738,full_core,0,0
2005-06,1712,1610612764,full_core,0,0
2005-06,1713,1610612751,full_core,0,0
2005-06,1715,1610612748,full_core,0,0
2005-06,1716,1610612739,full_core,0,0
2005-06,1717,1610612742,full_core,0,0
2005-06,1718,1610612738,full_core,0,0
2005-06,1719,1610612758,full_core,0,0
2005-06,1720,1610612748,full_core,0,0
2005-06,1723,1610612762,full_core,0,0
2005-06,1725,1610612759,full_core,0,0
2005-06,1727,1610612753,full_core,0,0
2005-06,1729,1610612738,partial,1,1
2005-06,1729,1610612750,partial,1,1
2005-06,1730,1610612757,partial,1,1
2005-06,1730,1610612758,partial,1,1
2005-06,1731,1610612737,full_core,0,0
2005-06,1733,1610612737,full_core,0,0
2005-06,1737,1610612759,full_core,0,0
2005-06,1739,1610612743,partial,1,1
2005-06,1739,1610612757,partial,1,1
2005-06,1740,1610612760,full_core,0,0
2005-06,1744,1610612752,full_core,0,0
2005-06,1747,1610612745,full_core,0,0
2005-06,1749,1610612746,full_core,0,0
2005-06,1752,1610612759,full_core,0,0
2005-06,1761,1610612743,full_core,0,0
2005-06,1763,1610612745,full_core,0,0
2005-06,1800,1610612739,full_core,0,0
2005-06,1802,1610612758,full_core,0,0
2005-06,185,1610612755,full_core,0,0
2005-06,1853,1610612750,full_core,0,0
2005-06,1863,1610612743,full_core,0,0
2005-06,1882,1610612746,full_core,0,0
2005-06,1883,1610612752,partial,1,1
2005-06,1883,1610612753,partial,1,1
2005-06,1884,1610612744,full_core,0,0
2005-06,1885,1610612747,full_core,0,0
2005-06,1886,1610612754,full_core,0,0
2005-06,1887,1610612738,partial,1,1
2005-06,1887,1610612750,partial,1,1
2005-06,1888,1610612765,full_core,0,0
2005-06,1889,1610612743,full_core,0,0
2005-06,1890,1610612756,full_core,0,0
2005-06,1891,1610612742,full_core,0,0
2005-06,1894,1610612746,full_core,0,0
2005-06,1897,1610612754,partial,1,1
2005-06,1897,1610612758,partial,1,1
2005-06,1899,1610612748,full_core,0,0
2005-06,1902,1610612754,full_core,0,0
2005-06,1903,1610612758,full_core,0,0
2005-06,1904,1610612747,full_core,0,0
2005-06,1905,1610612762,full_core,0,0
2005-06,1908,1610612766,full_core,0,0
2005-06,1909,1610612751,full_core,0,0
2005-06,1913,1610612764,full_core,0,0
2005-06,1916,1610612764,full_core,0,0
2005-06,1919,1610612747,partial,1,1
2005-06,1921,1610612762,full_core,0,0
2005-06,1922,1610612743,full_core,0,0
2005-06,1924,1610612755,partial,1,1
2005-06,1938,1610612759,full_core,0,0
2005-06,1952,1610612756,full_core,0,0
2005-06,1956,1610612739,full_core,0,0
2005-06,1960,1610612762,full_core,0,0
2005-06,1983,1610612749,partial,1,1
2005-06,1985,1610612739,partial,2,1
2005-06,1985,1610612755,partial,1,1
2005-06,2030,1610612743,full_core,0,0
2005-06,2031,1610612745,full_core,0,0
2005-06,2032,1610612757,full_core,0,0
2005-06,2033,1610612740,partial,1,1
2005-06,2034,1610612763,full_core,0,0
2005-06,2035,1610612743,full_core,0,0
2005-06,2036,1610612747,full_core,0,0
2005-06,2037,1610612752,full_core,0,0
2005-06,2038,1610612757,full_core,0,0
2005-06,2039,1610612753,full_core,0,0
2005-06,2041,1610612764,full_core,0,0
2005-06,2043,1610612760,partial,2,1
2005-06,2045,1610612753,full_core,0,0
2005-06,2046,1610612740,full_core,0,0
2005-06,2047,1610612752,full_core,0,0
2005-06,2048,1610612749,full_core,0,0
2005-06,2049,1610612740,full_core,0,0
2005-06,2050,1610612761,full_core,0,0
2005-06,2052,1610612753,full_core,0,0
2005-06,2054,1610612763,full_core,0,0
2005-06,2056,1610612766,full_core,0,0
2005-06,2058,1610612750,full_core,0,0
2005-06,2059,1610612743,full_core,0,0
2005-06,2060,1610612750,full_core,0,0
2005-06,2063,1610612766,full_core,0,0
2005-06,2067,1610612756,full_core,0,0
2005-06,2072,1610612749,full_core,0,0
2005-06,2073,1610612763,full_core,0,0
2005-06,2078,1610612758,full_core,0,0
2005-06,208,1610612746,full_core,0,0
2005-06,2098,1610612747,partial,1,1
2005-06,2109,1610612754,full_core,0,0
2005-06,2124,1610612741,full_core,0,0
2005-06,213,1610612752,partial,1,1
2005-06,213,1610612761,partial,1,1
2005-06,2137,1610612752,partial,1,1
2005-06,2198,1610612747,full_core,0,0
2005-06,2199,1610612741,full_core,0,0
2005-06,2200,1610612763,full_core,0,0
2005-06,2201,1610612752,full_core,0,0
2005-06,2202,1610612744,full_core,0,0
2005-06,2203,1610612763,full_core,0,0
2005-06,2204,1610612750,full_core,0,0
2005-06,2205,1610612742,full_core,0,0
2005-06,2207,1610612737,full_core,0,0
2005-06,2209,1610612746,partial,1,1
2005-06,2209,1610612760,partial,1,1
2005-06,2210,1610612751,full_core,0,0
2005-06,2211,1610612744,full_core,0,0
2005-06,2212,1610612755,full_core,0,0
2005-06,2214,1610612755,full_core,0,0
2005-06,2215,1610612751,full_core,0,0
2005-06,2216,1610612757,full_core,0,0
2005-06,2217,1610612764,full_core,0,0
2005-06,2222,1610612766,full_core,0,0
2005-06,2223,1610612755,full_core,0,0
2005-06,2224,1610612754,full_core,0,0
2005-06,2225,1610612759,full_core,0,0
2005-06,2229,1610612761,full_core,0,0
2005-06,2230,1610612765,full_core,0,0
2005-06,2239,1610612750,full_core,0,0
2005-06,224,1610612763,full_core,0,0
2005-06,2240,1610612764,full_core,0,0
2005-06,2242,1610612753,partial,1,1
2005-06,2243,1610612738,full_core,0,0
2005-06,2246,1610612762,full_core,0,0
2005-06,2248,1610612743,partial,1,1
2005-06,2248,1610612760,partial,1,1
2005-06,2250,1610612749,full_core,0,0
2005-06,2254,1610612761,full_core,0,0
2005-06,2260,1610612762,full_core,0,0
2005-06,2294,1610612749,full_core,0,0
2005-06,2306,1610612753,partial,1,1
2005-06,2306,1610612765,partial,1,1
2005-06,2365,1610612740,partial,1,1
2005-06,2366,1610612739,partial,1,1
2005-06,2366,1610612760,partial,1,1
2005-06,239,1610612761,partial,1,1
2005-06,2397,1610612745,full_core,0,0
2005-06,2399,1610612744,full_core,0,0
2005-06,2400,1610612739,full_core,0,0
2005-06,2401,1610612750,partial,1,1
2005-06,2401,1610612756,partial,1,1
2005-06,2403,1610612743,full_core,0,0
2005-06,2404,1610612746,partial,1,1
2005-06,2404,1610612760,partial,1,1
2005-06,2405,1610612756,full_core,0,0
2005-06,2406,1610612764,full_core,0,0
2005-06,2407,1610612764,full_core,0,0
2005-06,2408,1610612766,full_core,0,0
2005-06,2410,1610612754,full_core,0,0
2005-06,2411,1610612740,partial,1,1
2005-06,2411,1610612751,partial,1,1
2005-06,2412,1610612749,full_core,0,0
2005-06,2413,1610612757,full_core,0,0
2005-06,2416,1610612766,partial,1,1
2005-06,2417,1610612752,partial,1,1
2005-06,2419,1610612765,full_core,0,0
2005-06,2420,1610612751,full_core,0,0
2005-06,2422,1610612755,full_core,0,0
2005-06,2424,1610612738,full_core,0,0
2005-06,2429,1610612749,full_core,0,0
2005-06,243,1610612747,full_core,0,0
2005-06,2430,1610612762,full_core,0,0
2005-06,2435,1610612753,full_core,0,0
2005-06,2436,1610612739,partial,1,1
2005-06,2436,1610612760,partial,1,1
2005-06,2437,1610612745,partial,1,1
2005-06,2437,1610612766,partial,1,1
2005-06,2440,1610612752,partial,1,1
2005-06,2440,1610612755,partial,1,1
2005-06,2441,1610612758,full_core,0,0
2005-06,2443,1610612741,full_core,0,0
2005-06,2446,1610612740,full_core,0,0
2005-06,2450,1610612741,partial,1,1
2005-06,2457,1610612741,full_core,0,0
2005-06,2469,1610612756,full_core,0,0
2005-06,2470,1610612747,full_core,0,0
2005-06,2484,1610612762,full_core,0,0
2005-06,2499,1610612745,partial,1,1
2005-06,2499,1610612750,partial,1,1
2005-06,2501,1610612743,partial,1,1
2005-06,2501,1610612760,partial,1,1
2005-06,2544,1610612739,full_core,0,0
2005-06,2545,1610612753,partial,1,1
2005-06,2545,1610612765,partial,1,1
2005-06,2546,1610612743,full_core,0,0
2005-06,2547,1610612761,full_core,0,0
2005-06,2548,1610612748,full_core,0,0
2005-06,2549,1610612746,full_core,0,0
2005-06,255,1610612753,full_core,0,0
2005-06,2550,1610612741,full_core,0,0
2005-06,2551,1610612749,full_core,0,0
2005-06,2552,1610612741,full_core,0,0
2005-06,2553,1610612764,full_core,0,0
2005-06,2554,1610612744,full_core,0,0
2005-06,2555,1610612760,full_core,0,0
2005-06,2556,1610612738,partial,1,1
2005-06,2556,1610612750,partial,1,1
2005-06,2557,1610612760,full_core,0,0
2005-06,2558,1610612749,full_core,0,0
2005-06,2560,1610612744,full_core,0,0
2005-06,2561,1610612740,full_core,0,0
2005-06,2562,1610612739,full_core,0,0
2005-06,2563,1610612763,full_core,0,0
2005-06,2564,1610612756,full_core,0,0
2005-06,2565,1610612751,full_core,0,0
2005-06,2566,1610612757,full_core,0,0
2005-06,2567,1610612747,full_core,0,0
2005-06,2568,1610612765,full_core,0,0
2005-06,2570,1610612738,full_core,0,0
2005-06,2571,1610612756,full_core,0,0
2005-06,2572,1610612742,full_core,0,0
2005-06,2573,1610612740,partial,1,1
2005-06,2573,1610612745,partial,1,1
2005-06,2574,1610612748,full_core,0,0
2005-06,2575,1610612747,full_core,0,0
2005-06,258,1610612756,full_core,0,0
2005-06,2581,1610612757,full_core,0,0
2005-06,2583,1610612751,partial,1,1
2005-06,2584,1610612755,partial,0,0
2005-06,2585,1610612737,full_core,0,0
2005-06,2586,1610612745,partial,1,1
2005-06,2586,1610612766,partial,1,1
2005-06,2588,1610612761,full_core,0,0
2005-06,2590,1610612749,full_core,0,0
2005-06,2592,1610612756,full_core,0,0
2005-06,2594,1610612755,full_core,0,0
2005-06,2605,1610612742,full_core,0,0
2005-06,2617,1610612748,full_core,0,0
2005-06,2624,1610612746,full_core,0,0
2005-06,2637,1610612759,partial,1,1
2005-06,2648,1610612750,full_core,0,0
2005-06,2668,1610612745,partial,1,1
2005-06,2668,1610612749,partial,2,1
2005-06,2668,1610612756,partial,1,1
2005-06,2669,1610612740,partial,1,1
2005-06,2669,1610612751,partial,1,1
2005-06,2679,1610612766,full_core,0,0
2005-06,2684,1610612759,partial,3,1
2005-06,2693,1610612762,full_core,0,0
2005-06,2694,1610612742,full_core,0,0
2005-06,2730,1610612753,full_core,0,0
2005-06,2731,1610612766,full_core,0,0
2005-06,2732,1610612741,full_core,0,0
2005-06,2733,1610612746,full_core,0,0
2005-06,2734,1610612742,full_core,0,0
2005-06,2735,1610612737,full_core,0,0
2005-06,2736,1610612741,full_core,0,0
2005-06,2737,1610612761,full_core,0,0
2005-06,2738,1610612755,full_core,0,0
2005-06,2739,1610612739,full_core,0,0
2005-06,2740,1610612744,full_core,0,0
2005-06,2741,1610612760,full_core,0,0
2005-06,2742,1610612757,full_core,0,0
2005-06,2743,1610612762,full_core,0,0
2005-06,2744,1610612738,full_core,0,0
2005-06,2745,1610612740,full_core,0,0
2005-06,2746,1610612737,full_core,0,0
2005-06,2747,1610612740,full_core,0,0
2005-06,2748,1610612748,full_core,0,0
2005-06,2749,1610612753,full_core,0,0
2005-06,2750,1610612742,full_core,0,0
2005-06,2751,1610612757,full_core,0,0
2005-06,2752,1610612757,partial,1,1
2005-06,2752,1610612758,partial,1,1
2005-06,2753,1610612738,full_core,0,0
2005-06,2754,1610612738,full_core,0,0
2005-06,2755,1610612758,full_core,0,0
2005-06,2756,1610612747,full_core,0,0
2005-06,2757,1610612759,full_core,0,0
2005-06,2758,1610612754,full_core,0,0
2005-06,2760,1610612739,full_core,0,0
2005-06,2761,1610612740,partial,1,1
2005-06,2764,1610612737,full_core,0,0
2005-06,2766,1610612763,full_core,0,0
2005-06,2767,1610612737,full_core,0,0
2005-06,2768,1610612741,full_core,0,0
2005-06,2770,1610612738,partial,1,1
2005-06,2770,1610612750,partial,1,1
2005-06,2772,1610612752,partial,1,1
2005-06,2772,1610612753,partial,1,1
2005-06,2774,1610612766,full_core,0,0
2005-06,2775,1610612757,full_core,0,0
2005-06,2776,1610612761,full_core,0,0
2005-06,278,1610612753,full_core,0,0
2005-06,2788,1610612742,full_core,0,0
2005-06,2804,1610612741,full_core,0,0
2005-06,2809,1610612748,partial,1,1
2005-06,2823,1610612737,full_core,0,0
2005-06,283,1610612765,full_core,0,0
2005-06,2839,1610612741,partial,1,1
2005-06,2839,1610612755,partial,1,1
2005-06,2852,1610612764,full_core,0,0
2005-06,2853,1610612748,full_core,0,0
2005-06,2857,1610612756,partial,1,1
2005-06,2857,1610612761,partial,1,1
2005-06,2863,1610612760,full_core,0,0
2005-06,2866,1610612752,full_core,0,0
2005-06,2873,1610612764,partial,1,1
2005-06,297,1610612748,full_core,0,0
2005-06,353,1610612742,full_core,0,0
2005-06,358,1610612752,partial,1,1
2005-06,361,1610612751,full_core,0,0
2005-06,384,1610612744,full_core,0,0
2005-06,389,1610612749,full_core,0,0
2005-06,406,1610612748,full_core,0,0
2005-06,436,1610612745,full_core,0,0
2005-06,441,1610612751,full_core,0,0
2005-06,448,1610612753,partial,1,1
2005-06,452,1610612746,partial,1,1
2005-06,458,1610612743,partial,1,1
2005-06,458,1610612746,partial,1,1
2005-06,467,1610612751,full_core,0,0
2005-06,468,1610612745,partial,1,1
2005-06,56,1610612748,full_core,0,0
2005-06,57,1610612742,partial,1,1
2005-06,673,1610612739,full_core,0,0
2005-06,677,1610612761,full_core,0,0
2005-06,686,1610612765,full_core,0,0
2005-06,689,1610612757,full_core,0,0
2005-06,693,1610612749,full_core,0,0
2005-06,699,1610612759,full_core,0,0
2005-06,702,1610612743,partial,1,1
2005-06,702,1610612757,partial,1,1
2005-06,703,1610612756,full_core,0,0
2005-06,708,1610612750,full_core,0,0
2005-06,711,1610612742,full_core,0,0
2005-06,714,1610612759,full_core,0,0
2005-06,722,1610612758,full_core,0,0
2005-06,727,1610612739,full_core,0,0
2005-06,731,1610612762,full_core,0,0
2005-06,739,1610612765,full_core,0,0
2005-06,754,1610612747,partial,1,1
2005-06,754,1610612756,partial,1,1
2005-06,757,1610612763,full_core,0,0
2005-06,87,1610612745,full_core,0,0
2005-06,89,1610612759,full_core,0,0
2005-06,905,1610612765,full_core,0,0
2005-06,911,1610612749,full_core,0,0
2005-06,923,1610612739,full_core,0,0
2005-06,924,1610612746,partial,1,1
2005-06,935,1610612743,partial,1,1
2005-06,947,1610612755,full_core,0,0
2005-06,948,1610612743,full_core,0,0
2005-06,949,1610612758,full_core,0,0
2005-06,950,1610612752,full_core,0,0
2005-06,951,1610612760,full_core,0,0
2005-06,952,1610612748,full_core,0,0
2005-06,953,1610612763,full_core,0,0
2005-06,955,1610612754,partial,1,1
2005-06,956,1610612742,full_core,0,0
2005-06,958,1610612758,partial,1,1
2005-06,958,1610612760,partial,1,1
2005-06,959,1610612756,full_core,0,0
2005-06,960,1610612737,partial,1,1
2005-06,960,1610612765,partial,1,1
2005-06,962,1610612746,full_core,0,0
2005-06,965,1610612744,full_core,0,0
2005-06,970,1610612741,full_core,0,0
2005-06,976,1610612751,full_core,0,0
2005-06,977,1610612747,full_core,0,0
2005-06,978,1610612754,partial,1,1
2005-06,978,1610612758,partial,1,1
2005-06,979,1610612754,full_core,0,0
2005-06,980,1610612739,full_core,0,0
2005-06,983,1610612740,partial,1,1
2005-06,983,1610612745,partial,1,1
2005-06,988,1610612741,partial,1,1
2005-06,990,1610612752,full_core,0,0
2006-07,101106,1610612749,full_core,0,0
2006-07,101107,1610612737,full_core,0,0
2006-07,101108,1610612740,full_core,0,0
2006-07,101109,1610612766,full_core,0,0
2006-07,101110,1610612757,full_core,0,0
2006-07,101111,1610612749,full_core,0,0
2006-07,101112,1610612752,full_core,0,0
2006-07,101113,1610612744,partial,1,1
2006-07,101113,1610612754,partial,1,1
2006-07,101114,1610612762,full_core,0,0
2006-07,101115,1610612747,full_core,0,0
2006-07,101117,1610612746,full_core,0,0
2006-07,101118,1610612766,full_core,0,0
2006-07,101119,1610612750,full_core,0,0
2006-07,101120,1610612751,full_core,0,0
2006-07,101121,1610612761,full_core,0,0
2006-07,101122,1610612754,full_core,0,0
2006-07,101123,1610612738,full_core,0,0
2006-07,101124,1610612763,full_core,0,0
2006-07,101125,1610612743,partial,1,1
2006-07,101125,1610612749,partial,1,1
2006-07,101126,1610612752,full_core,0,0
2006-07,101127,1610612757,full_core,0,0
2006-07,101128,1610612758,full_core,0,0
2006-07,101129,1610612745,full_core,0,0
2006-07,101130,1610612760,full_core,0,0
2006-07,101131,1610612765,full_core,0,0
2006-07,101132,1610612743,full_core,0,0
2006-07,101134,1610612748,full_core,0,0
2006-07,101135,1610612752,full_core,0,0
2006-07,101136,1610612737,full_core,0,0
2006-07,101137,1610612746,full_core,0,0
2006-07,101138,1610612740,full_core,0,0
2006-07,101139,1610612762,full_core,0,0
2006-07,101141,1610612749,full_core,0,0
2006-07,101142,1610612747,full_core,0,0
2006-07,101143,1610612753,full_core,0,0
2006-07,101144,1610612746,partial,1,1
2006-07,101145,1610612744,full_core,0,0
2006-07,101148,1610612751,full_core,0,0
2006-07,101150,1610612755,full_core,0,0
2006-07,101152,1610612750,full_core,0,0
2006-07,101153,1610612760,full_core,0,0
2006-07,101154,1610612764,full_core,0,0
2006-07,101155,1610612738,full_core,0,0
2006-07,101158,1610612754,full_core,0,0
2006-07,101159,1610612737,partial,1,1
2006-07,101160,1610612763,full_core,0,0
2006-07,101161,1610612765,full_core,0,0
2006-07,101166,1610612761,full_core,0,0
2006-07,101177,1610612759,full_core,0,0
2006-07,101179,1610612758,full_core,0,0
2006-07,101180,1610612744,partial,1,1
2006-07,101180,1610612754,partial,1,1
2006-07,101181,1610612761,full_core,0,0
2006-07,101182,1610612764,full_core,0,0
2006-07,101183,1610612755,full_core,0,0
2006-07,101185,1610612754,full_core,0,0
2006-07,101187,1610612766,partial,2,1
2006-07,101189,1610612746,full_core,0,0
2006-07,101194,1610612744,partial,1,1
2006-07,101195,1610612757,partial,1,1
2006-07,101204,1610612739,full_core,0,0
2006-07,101211,1610612757,partial,1,1
2006-07,101212,1610612737,full_core,0,0
2006-07,101215,1610612746,partial,2,1
2006-07,101215,1610612763,partial,1,1
2006-07,101232,1610612762,partial,1,1
2006-07,101235,1610612744,partial,1,1
2006-07,101236,1610612745,full_core,0,0
2006-07,101249,1610612745,full_core,0,0
2006-07,1088,1610612763,full_core,0,0
2006-07,109,1610612759,full_core,0,0
2006-07,1112,1610612741,full_core,0,0
2006-07,133,1610612739,full_core,0,0
2006-07,136,1610612741,full_core,0,0
2006-07,1425,1610612746,full_core,0,0
2006-07,147,1610612756,partial,1,1
2006-07,1477,1610612759,full_core,0,0
2006-07,1495,1610612759,full_core,0,0
2006-07,1497,1610612765,full_core,0,0
2006-07,1498,1610612764,full_core,0,0
2006-07,1499,1610612753,full_core,0,0
2006-07,15,1610612756,full_core,0,0
2006-07,1501,1610612746,full_core,0,0
2006-07,1502,1610612744,full_core,0,0
2006-07,1503,1610612745,full_core,0,0
2006-07,1504,1610612760,full_core,0,0
2006-07,1506,1610612742,full_core,0,0
2006-07,1507,1610612766,partial,1,1
2006-07,1508,1610612758,partial,1,1
2006-07,1509,1610612752,full_core,0,0
2006-07,1510,1610612766,full_core,0,0
2006-07,1513,1610612739,full_core,0,0
2006-07,1515,1610612761,full_core,0,0
2006-07,1517,1610612740,full_core,0,0
2006-07,1521,1610612759,full_core,0,0
2006-07,1531,1610612740,full_core,0,0
2006-07,1533,1610612737,partial,1,1
2006-07,1533,1610612742,partial,1,1
2006-07,1536,1610612744,partial,1,1
2006-07,1536,1610612754,partial,1,1
2006-07,1541,1610612746,partial,1,1
2006-07,1548,1610612750,full_core,0,0
2006-07,1559,1610612741,full_core,0,0
2006-07,1563,1610612755,full_core,0,0
2006-07,1607,1610612750,full_core,0,0
2006-07,1630,1610612751,full_core,0,0
2006-07,1709,1610612738,full_core,0,0
2006-07,1710,1610612758,full_core,0,0
2006-07,1711,1610612757,full_core,0,0
2006-07,1712,1610612764,full_core,0,0
2006-07,1713,1610612751,full_core,0,0
2006-07,1715,1610612748,full_core,0,0
2006-07,1716,1610612739,full_core,0,0
2006-07,1717,1610612742,full_core,0,0
2006-07,1718,1610612738,full_core,0,0
2006-07,1719,1610612745,full_core,0,0
2006-07,1720,1610612748,full_core,0,0
2006-07,1723,1610612762,full_core,0,0
2006-07,1725,1610612761,full_core,0,0
2006-07,1727,1610612753,full_core,0,0
2006-07,1729,1610612750,full_core,0,0
2006-07,1730,1610612749,full_core,0,0
2006-07,1731,1610612737,full_core,0,0
2006-07,1733,1610612744,partial,1,1
2006-07,1733,1610612754,partial,1,1
2006-07,1737,1610612765,full_core,0,0
2006-07,1739,1610612749,full_core,0,0
2006-07,1740,1610612760,full_core,0,0
2006-07,1742,1610612747,full_core,0,0
2006-07,1744,1610612752,full_core,0,0
2006-07,1747,1610612745,full_core,0,0
2006-07,1749,1610612746,full_core,0,0
2006-07,1752,1610612756,full_core,0,0
2006-07,1761,1610612742,full_core,0,0
2006-07,1766,1610612754,full_core,0,0
2006-07,1800,1610612739,full_core,0,0
2006-07,1802,1610612758,full_core,0,0
2006-07,185,1610612755,partial,1,1
2006-07,185,1610612765,partial,1,1
2006-07,1853,1610612743,partial,1,1
2006-07,1863,1610612743,partial,1,1
2006-07,1863,1610612749,partial,1,1
2006-07,1882,1610612746,full_core,0,0
2006-07,1883,1610612752,full_core,0,0
2006-07,1884,1610612744,full_core,0,0
2006-07,1885,1610612747,full_core,0,0
2006-07,1887,1610612738,full_core,0,0
2006-07,1888,1610612765,full_core,0,0
2006-07,1889,1610612743,partial,1,1
2006-07,1889,1610612755,partial,1,1
2006-07,1890,1610612756,full_core,0,0
2006-07,1891,1610612742,full_core,0,0
2006-07,1894,1610612746,full_core,0,0
2006-07,1897,1610612758,full_core,0,0
2006-07,1899,1610612748,full_core,0,0
2006-07,1902,1610612754,full_core,0,0
2006-07,1903,1610612758,full_core,0,0
2006-07,1904,1610612742,full_core,0,0
2006-07,1905,1610612762,full_core,0,0
2006-07,1908,1610612756,full_core,0,0
2006-07,1909,1610612745,partial,1,1
2006-07,1909,1610612763,partial,1,1
2006-07,1913,1610612764,full_core,0,0
2006-07,1916,1610612764,full_core,0,0
2006-07,1921,1610612762,full_core,0,0
2006-07,1922,1610612759,full_core,0,0
2006-07,1938,1610612759,full_core,0,0
2006-07,1952,1610612756,full_core,0,0
2006-07,1956,1610612739,full_core,0,0
2006-07,200745,1610612761,full_core,0,0
2006-07,200746,1610612757,full_core,0,0
2006-07,200747,1610612766,full_core,0,0
2006-07,200748,1610612741,full_core,0,0
2006-07,200749,1610612737,full_core,0,0
2006-07,200750,1610612757,full_core,0,0
2006-07,200751,1610612750,full_core,0,0
2006-07,200752,1610612763,full_core,0,0
2006-07,200753,1610612744,full_core,0,0
2006-07,200754,1610612760,full_core,0,0
2006-07,200755,1610612753,full_core,0,0
2006-07,200756,1610612740,full_core,0,0
2006-07,200757,1610612741,full_core,0,0
2006-07,200758,1610612762,full_core,0,0
2006-07,200759,1610612740,full_core,0,0
2006-07,200760,1610612755,full_core,0,0
2006-07,200761,1610612754,full_core,0,0
2006-07,200763,1610612758,full_core,0,0
2006-07,200764,1610612752,full_core,0,0
2006-07,200765,1610612738,full_core,0,0
2006-07,200766,1610612751,full_core,0,0
2006-07,200767,1610612751,full_core,0,0
2006-07,200768,1610612763,full_core,0,0
2006-07,200769,1610612739,full_core,0,0
2006-07,200770,1610612747,full_core,0,0
2006-07,200771,1610612757,full_core,0,0
2006-07,200772,1610612742,full_core,0,0
2006-07,200776,1610612752,full_core,0,0
2006-07,200778,1610612759,partial,1,1
2006-07,200779,1610612745,full_core,0,0
2006-07,200780,1610612737,full_core,0,0
2006-07,200781,1610612746,full_core,0,0
2006-07,200782,1610612761,partial,1,1
2006-07,200783,1610612750,full_core,0,0
2006-07,200784,1610612755,full_core,0,0
2006-07,200786,1610612749,full_core,0,0
2006-07,200788,1610612753,full_core,0,0
2006-07,200789,1610612739,full_core,0,0
2006-07,200790,1610612740,full_core,0,0
2006-07,200792,1610612763,full_core,0,0
2006-07,200793,1610612762,full_core,0,0
