season,player_id,team_id,player,canonical_classification,current_selected_source_layer,covered_before_safe_lock,safe_lock_source_supplied,safe_lock_value_valid,newly_resolved_by_safe_lock,selected_source_layer_after_safe_lock,covered_after_safe_lock,team_oreb_on,team_dreb_on,opponent_oreb_on,opponent_dreb_on,team_oreb_off,team_dreb_off,opponent_oreb_off,opponent_dreb_off,seconds_on,seconds_off,games_processed,safe_treb_on,safe_treb_off,safe_treb_swing_pp,safe_lock_segment_rows,locked_treb_on,locked_treb_off,locked_treb_swing_pp,safe_vs_locked_on_diff_pp,safe_vs_locked_off_diff_pp,safe_vs_locked_swing_diff_pp,safe_vs_locked_max_abs_diff_pp,material_numeric_conflict_gt_0_01pp
2003-04,1496,1610612752,Keith Van Horn,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,420,1179,425,1050,245,711,294,694,94559,62161,54,0.5201691607026675,0.49176954732510286,2.8399613377564634,1,0.5201691607026675,0.49176954732510286,2.8399613377564634,0.0,0.0,0.0,0.0,False
2003-04,358,1610612752,Anfernee Hardaway,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,356,832,359,820,309,722,290,691,73540,63320,47,0.5019011406844106,0.5124254473161034,-1.0524306631692792,1,0.5019011406844106,0.5124254473161034,-1.0524306631692792,0.0,0.0,0.0,0.0,False
2003-04,369,1610612752,Charlie Ward,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,206,598,224,580,222,627,241,544,49672,52028,35,0.5,0.5195838433292533,-1.9583843329253336,1,0.5,0.5195838433292533,-1.9583843329253336,0.0,0.0,0.0,0.0,False
2003-04,1501,1610612752,Tim Thomas,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,232,484,204,491,196,405,191,400,44686,37154,28,0.5074415308291992,0.5041946308724832,0.32468999567160095,1,0.5074415308291992,0.5041946308724832,0.32468999567160095,0.0,0.0,0.0,0.0,False
2003-04,458,1610612752,Howard Eisley,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,195,525,197,486,233,700,268,638,43973,57727,35,0.5131860299358517,0.5073409461663948,0.5845083769456916,1,0.5131860299358517,0.5073409461663948,0.5845083769456916,0.0,0.0,0.0,0.0,False
2003-04,1720,1610612752,Michael Doleac,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,181,487,194,486,484,1403,525,1258,41089,115631,54,0.49554896142433236,0.5141689373297003,-1.8619975905367903,1,0.49554896142433236,0.5141689373297003,-1.8619975905367903,0.0,0.0,0.0,0.0,False
2003-04,1737,1610612752,Nazr Mohammed,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,198,439,188,458,230,450,207,433,40286,41554,28,0.49649259547934527,0.5151515151515151,-1.8658919672169871,1,0.49649259547934527,0.5151515151515151,-1.8658919672169871,0.0,0.0,0.0,0.0,False
2003-04,983,1610612752,Moochie Norris,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,129,278,105,291,560,1347,571,1292,26578,116042,49,0.5068493150684932,0.5058355437665782,0.10137713019149341,1,0.5068493150684932,0.5058355437665782,0.10137713019149341,0.0,0.0,0.0,0.0,False
2003-04,686,1610612752,Antonio McDyess,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,103,304,116,272,325,921,349,852,25412,76288,35,0.5119496855345912,0.5091949325704945,0.2754752964096663,1,0.5119496855345912,0.5091949325704945,0.2754752964096663,0.0,0.0,0.0,0.0,False
2003-04,452,1610612752,Vin Baker,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,103,199,86,193,160,339,142,343,18959,31201,17,0.5197934595524957,0.5071138211382114,1.2679638414284322,1,0.5197934595524957,0.5071138211382114,1.2679638414284322,0.0,0.0,0.0,0.0,False
2003-04,2035,1610612752,DerMarr Johnson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,89,182,81,172,405,885,387,875,16999,79241,33,0.517175572519084,0.5054858934169278,1.1689679102156125,1,0.517175572519084,0.5054858934169278,1.1689679102156125,0.0,0.0,0.0,0.0,False
2003-04,221,1610612752,Clar. Weatherspoon,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,59,164,48,137,345,990,390,915,13204,82736,33,0.5465686274509803,0.5056818181818182,4.0886809269162105,1,0.5465686274509803,0.5056818181818182,4.0886809269162105,0.0,0.0,0.0,0.0,False
2003-04,2456,1610612752,Cezary Trybanski,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,1,1,0,8,664,1553,649,1503,294,136566,47,0.2,0.5074387731746395,-30.743877317463948,1,0.2,0.5074387731746395,-30.743877317463948,0.0,0.0,0.0,0.0,False
2003-04,1743,1610612752,Bruno Sundov,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,0,1,2,4,76,195,89,190,229,17051,6,0.14285714285714285,0.49272727272727274,-34.98701298701299,1,0.14285714285714285,0.49272727272727274,-34.98701298701299,0.0,0.0,0.0,0.0,False
2003-04,1921,1610612753,Gordan Giricek,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,414,942,442,1014,391,779,407,889,85969,76211,56,0.4822190611664296,0.4744525547445255,0.7766506421904074,1,0.4822190611664296,0.4744525547445255,0.7766506421904074,0.0,0.0,0.0,0.0,False
2003-04,2052,1610612753,DeShawn Stevenson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,295,629,290,677,108,195,105,233,55850,19930,26,0.48863035430988894,0.47269890795631825,1.5931446353570689,1,0.48863035430988894,0.47269890795631825,1.5931446353570689,0.0,0.0,0.0,0.0,False
2003-04,393,1610612753,Rod Strickland,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,302,585,271,625,388,917,437,1020,55083,84357,48,0.4974761637689288,0.4724837074583635,2.499245631056529,1,0.4974761637689288,0.4724837074583635,2.499245631056529,0.0,0.0,0.0,0.0,False
2003-04,1742,1610612753,Shammond Williams,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,149,337,160,409,656,1384,689,1494,31271,130909,56,0.4606635071090047,0.4830689083589865,-2.2405401249981804,1,0.4606635071090047,0.4830689083589865,-2.2405401249981804,0.0,0.0,0.0,0.0,False
2003-04,2051,1610612753,Donnell Harvey,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,118,224,126,232,325,700,335,768,20771,63049,29,0.48857142857142855,0.4816729323308271,0.6898496240601459,1,0.48857142857142855,0.4816729323308271,0.6898496240601459,0.0,0.0,0.0,0.0,False
2003-04,2639,1610612753,Britton Johnsen,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,106,172,96,217,310,614,310,677,17506,57974,26,0.4703891708967851,0.4835164835164835,-1.3127312619698406,2,0.4703891708967851,0.4835164835164835,-1.3127312619698406,0.0,0.0,0.0,0.0,False
2003-04,399,1610612753,Sean Rooks,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,87,171,93,199,316,653,302,711,16136,59644,26,0.4690909090909091,0.48890010090817354,-1.9809191817264427,1,0.4690909090909091,0.48890010090817354,-1.9809191817264427,0.0,0.0,0.0,0.0,False
2003-04,2667,1610612753,Desmond Penigar,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,29,57,23,57,135,320,150,346,5180,27100,11,0.5180722891566265,0.4784437434279706,3.962854572865593,1,0.5180722891566265,0.4784437434279706,3.962854572865593,0.0,0.0,0.0,0.0,False
2003-04,1760,1610612753,Derrick Dial,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,33,60,33,58,125,258,124,269,4963,23837,10,0.5054347826086957,0.49355670103092786,1.1878081577767818,2,0.5054347826086957,0.49355670103092786,1.1878081577767818,0.0,0.0,0.0,0.0,False
2003-04,1924,1610612753,Lee Nailon,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,31,50,19,59,129,272,139,300,4901,27079,11,0.5094339622641509,0.4773809523809524,3.2053009883198538,1,0.5094339622641509,0.4773809523809524,3.2053009883198538,0.0,0.0,0.0,0.0,False
2003-04,2425,1610612753,Robert Archibald,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,3,2,0,3,31,58,25,73,263,5497,2,0.625,0.47593582887700536,14.906417112299463,1,0.625,0.47593582887700536,14.906417112299463,0.0,0.0,0.0,0.0,False
2003-04,1985,1610612755,Zendon Hamilton,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,149,313,134,290,645,1601,691,1571,28243,143177,59,0.5214446952595937,0.4982253771073647,2.3219318152228996,2,0.5214446952595937,0.4982253771073647,2.3219318152228996,0.0,0.0,0.0,0.0,False
2003-04,950,1610612756,Stephon Marbury,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,383,948,446,1026,77,174,82,196,84903,16197,35,0.474848376739208,0.47448015122873344,0.03682255104745513,1,0.474848376739208,0.47448015122873344,0.03682255104745513,0.0,0.0,0.0,0.0,False
2003-04,358,1610612756,Anfernee Hardaway,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,234,574,260,641,226,548,268,581,52170,48930,35,0.4727911059098888,0.47689463955637706,-0.41035336464882444,1,0.4727911059098888,0.47689463955637706,-0.41035336464882444,0.0,0.0,0.0,0.0,False
2003-04,1751,1610612756,Jahidi White,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,260,586,284,589,783,1900,898,2027,51855,173385,78,0.49214659685863876,0.47842368045649075,1.372291640214801,1,0.49214659685863876,0.47842368045649075,1.372291640214801,0.0,0.0,0.0,0.0,False
2003-04,458,1610612756,Howard Eisley,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,196,481,203,496,442,1015,508,1054,43593,92067,47,0.49200581395348836,0.4826101358065585,0.9395678146929876,1,0.49200581395348836,0.4826101358065585,0.9395678146929876,0.0,0.0,0.0,0.0,False
2003-04,686,1610612756,Antonio McDyess,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,154,354,149,335,484,1142,562,1215,30403,105257,47,0.5120967741935484,0.4778136937995886,3.4283080393959775,1,0.5120967741935484,0.4778136937995886,3.4283080393959775,0.0,0.0,0.0,0.0,False
2003-04,2051,1610612756,Donnell Harvey,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,119,275,150,284,605,1407,659,1464,25648,127292,53,0.4758454106280193,0.48657799274486097,-1.0732582116841638,1,0.4758454106280193,0.48657799274486097,-1.0732582116841638,0.0,0.0,0.0,0.0,False
2003-04,339,1610612756,Tom Gugliotta,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,81,187,97,227,648,1591,730,1697,18257,143323,56,0.4527027027027027,0.479854264894985,-2.715156219228232,1,0.4527027027027027,0.479854264894985,-2.715156219228232,0.0,0.0,0.0,0.0,False
2003-04,281,1610612756,Scott Williams,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,70,170,84,191,538,1343,606,1418,16215,119445,47,0.46601941747572817,0.48169014084507045,-1.5670723369342276,1,0.46601941747572817,0.48169014084507045,-1.5670723369342276,0.0,0.0,0.0,0.0,False
2003-04,2573,1610612756,Maciej Lampe,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,59,148,80,145,579,1348,631,1405,13495,122165,47,0.4791666666666667,0.48624779207670954,-0.7081125410042854,1,0.4791666666666667,0.48624779207670954,-0.7081125410042854,0.0,0.0,0.0,0.0,False
2003-04,1510,1610612756,Brevin Knight,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,5,12,3,18,50,120,54,138,1052,10468,4,0.4473684210526316,0.4696132596685083,-2.2244838615876725,1,0.4473684210526316,0.4696132596685083,-2.2244838615876725,0.0,0.0,0.0,0.0,False
2003-04,2456,1610612756,Cezary Trybanski,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,2,6,2,5,458,1116,526,1217,474,100626,35,0.5333333333333333,0.47452517334941213,5.880815998392119,1,0.5333333333333333,0.47452517334941213,5.880815998392119,0.0,0.0,0.0,0.0,False
2003-04,2425,1610612756,Robert Archibald,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,2,5,1,5,390,960,432,1051,386,86314,30,0.5384615384615384,0.4765266501941405,6.193488826739796,1,0.5384615384615384,0.4765266501941405,6.193488826739796,0.0,0.0,0.0,0.0,False
2003-04,739,1610612757,Rasheed Wallace,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,501,1095,451,1048,236,443,212,450,100710,42210,49,0.515670436187399,0.506338553318419,0.9331882868980013,1,0.515670436187399,0.506338553318419,0.9331882868980013,0.0,0.0,0.0,0.0,False
2003-04,976,1610612757,Jeff McInnis,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,385,809,364,794,242,425,178,421,76474,40226,40,0.5076530612244898,0.5268562401263823,-1.9203178901892493,1,0.5076530612244898,0.5268562401263823,-1.9203178901892493,0.0,0.0,0.0,0.0,False
2003-04,2032,1610612757,Darius Miles,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,322,782,381,742,247,541,256,538,71354,51706,42,0.4957341715312079,0.49810366624525915,-0.23694947140512346,1,0.4957341715312079,0.49810366624525915,-0.23694947140512346,0.0,0.0,0.0,0.0,False
2003-04,689,1610612757,Theo Ratliff,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,295,662,337,609,164,357,179,388,60995,35845,33,0.5028901734104047,0.4788602941176471,2.402987929275757,1,0.5028901734104047,0.4788602941176471,2.402987929275757,0.0,0.0,0.0,0.0,False
2003-04,949,1610612757,Shareef Abdur-Rahim,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,221,450,245,461,238,569,271,536,43866,52974,33,0.48729121278140886,0.5,-1.2708787218591144,1,0.48729121278140886,0.5,-1.2708787218591144,0.0,0.0,0.0,0.0,False
2003-04,445,1610612757,Wesley Person,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,183,381,170,385,276,664,283,631,36972,59268,33,0.5040214477211796,0.5070118662351673,-0.2990418513987625,1,0.5040214477211796,0.5070118662351673,-0.2990418513987625,0.0,0.0,0.0,0.0,False
2003-04,1719,1610612757,Bonzi Wells,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,150,256,100,249,128,237,110,233,24205,22475,16,0.5377483443708609,0.5155367231638418,2.221162120701914,1,0.5377483443708609,0.5155367231638418,2.221162120701914,0.0,0.0,0.0,0.0,False
2003-04,2109,1610612757,Eddie Gill,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,34,78,52,90,446,1014,490,969,9192,93408,35,0.4409448818897638,0.5001712915381981,-5.922640964843429,1,0.4409448818897638,0.5001712915381981,-5.922640964843429,0.0,0.0,0.0,0.0,False
2003-04,2424,1610612757,Dan Dickau,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,48,96,49,94,411,923,467,903,8775,88065,33,0.5017421602787456,0.4933431952662722,0.8398965012473447,1,0.5017421602787456,0.4933431952662722,0.8398965012473447,0.0,0.0,0.0,0.0,False
2003-04,2241,1610612757,Omar Cook,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,47,76,47,84,442,1048,504,1004,8288,97192,36,0.484251968503937,0.4969979986657772,-1.2746030161840227,2,0.484251968503937,0.4969979986657772,-1.2746030161840227,0.0,0.0,0.0,0.0,False
2003-04,2679,1610612757,Matt Carroll,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,17,31,15,40,417,832,346,816,2686,78854,28,0.46601941747572817,0.5180423060970551,-5.202288862132698,1,0.46601941747572817,0.5180423060970551,-5.202288862132698,0.0,0.0,0.0,0.0,False
2003-04,145,1610612757,Tracy Murray,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,9,25,14,25,197,338,142,332,2100,32760,12,0.4657534246575342,0.5302279484638256,-6.447452380629137,1,0.4657534246575342,0.5302279484638256,-6.447452380629137,0.0,0.0,0.0,0.0,False
2003-04,2724,1610612757,Desmond Ferguson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,4,4,1,5,60,144,67,128,617,14083,5,0.5714285714285714,0.5112781954887218,6.015037593984962,1,0.5714285714285714,0.5112781954887218,6.015037593984962,0.0,0.0,0.0,0.0,False
2003-04,2257,1610612757,Ruben Boumtje-Boumtje,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,8,11,6,20,619,1223,536,1195,1498,115202,40,0.4222222222222222,0.5155331654072208,-9.331094318499861,1,0.4222222222222222,0.5155331654072208,-9.331094318499861,0.0,0.0,0.0,0.0,False
2003-04,2079,1610612757,Kaniel Dickens,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,7,7,4,7,123,260,105,258,788,25432,9,0.56,0.5134048257372654,4.659517426273463,1,0.56,0.5134048257372654,4.659517426273463,0.0,0.0,0.0,0.0,False
2003-04,2582,1610612757,Slavko Vranes,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,3,1,2,1,98,184,90,182,165,17715,6,0.5714285714285714,0.5090252707581228,6.240330067044864,1,0.5714285714285714,0.5090252707581228,6.240330067044864,0.0,0.0,0.0,0.0,False
2003-04,2074,1610612758,Jabari Smith,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,40,84,40,108,550,1475,668,1510,7605,130935,48,0.45588235294117646,0.4817987152034261,-2.5916362262249635,1,0.45588235294117646,0.4817987152034261,-2.5916362262249635,0.0,0.0,0.0,0.0,False
2003-04,1934,1610612758,Rodney Buford,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,42,95,44,112,567,1468,629,1444,8282,127978,47,0.46757679180887374,0.4953748782862707,-2.7798086477396957,2,0.46757679180887374,0.4953748782862707,-2.7798086477396957,0.0,0.0,0.0,0.0,False
2003-04,2078,1610612759,Jason Hart,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,183,513,205,433,963,2266,829,2173,39764,191536,80,0.5217391304347826,0.5182153747392072,0.35237556955753924,1,0.5217391304347826,0.5182153747392072,0.35237556955753924,0.0,0.0,0.0,0.0,False
2003-04,1500,1610612759,Ron Mercer,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,160,384,170,392,697,1661,610,1563,31127,136813,58,0.4918625678119349,0.5204149194438313,-2.8552351631896453,1,0.4918625678119349,0.5204149194438313,-2.8552351631896453,0.0,0.0,0.0,0.0,False
2003-04,369,1610612759,Charlie Ward,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,144,301,106,302,539,1279,486,1189,25490,110170,47,0.5216881594372802,0.5204695104494703,0.12186489878098783,1,0.5216881594372802,0.5204695104494703,0.12186489878098783,0.0,0.0,0.0,0.0,False
2003-04,1853,1610612759,Anthony Carter,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,27,64,38,63,178,462,186,431,5233,35687,14,0.4739583333333333,0.5091487669053302,-3.5190433571996858,1,0.4739583333333333,0.5091487669053302,-3.5190433571996858,0.0,0.0,0.0,0.0,False
2003-04,1049,1610612759,Shane Heal,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,30,52,26,46,143,361,156,348,4131,28149,11,0.5324675324675324,0.5,3.2467532467532423,1,0.5324675324675324,0.5,3.2467532467532423,0.0,0.0,0.0,0.0,False
2003-04,2679,1610612759,Matt Carroll,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,5,14,10,13,247,623,231,569,1271,53449,19,0.4523809523809524,0.5209580838323353,-6.857713145138295,1,0.4523809523809524,0.5209580838323353,-6.857713145138295,0.0,0.0,0.0,0.0,False
2003-04,1910,1610612760,Leon Smith,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,1,3,1,3,36,123,41,127,213,11307,4,0.5,0.48623853211009177,1.376146788990823,1,0.5,0.48623853211009177,1.376146788990823,0.0,0.0,0.0,0.0,False
2003-04,923,1610612761,Donyell Marshall,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,618,1672,818,1852,141,446,157,463,154544,38236,66,0.46169354838709675,0.4863297431648716,-2.4636194777774847,1,0.46169354838709675,0.4863297431648716,-2.4636194777774847,0.0,0.0,0.0,0.0,False
2003-04,147,1610612761,Jalen Rose,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,472,1314,615,1421,287,804,360,894,119207,73573,66,0.467294610151753,0.4652452025586354,0.20494075931176137,1,0.467294610151753,0.4652452025586354,0.20494075931176137,0.0,0.0,0.0,0.0,False
2003-04,213,1610612761,Antonio Davis,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,139,349,153,374,66,152,61,145,32631,14349,16,0.4807881773399015,0.5141509433962265,-3.3362766056324986,1,0.4807881773399015,0.5141509433962265,-3.3362766056324986,0.0,0.0,0.0,0.0,False
2003-04,2437,1610612761,Lonny Baxter,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,117,333,160,346,372,1021,476,1105,29157,93303,42,0.4707112970711297,0.4683927370544721,0.23185600166575893,1,0.4707112970711297,0.4683927370544721,0.23185600166575893,0.0,0.0,0.0,0.0,False
2003-04,966,1610612761,Jerome Williams,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,114,255,93,258,91,246,121,261,24025,22955,16,0.5125,0.46870653685674546,4.379346314325449,1,0.5125,0.46870653685674546,4.379346314325449,0.0,0.0,0.0,0.0,False
2003-04,916,1610612761,Corie Blount,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,64,193,86,191,129,364,154,414,17572,32288,17,0.4812734082397004,0.4646559849198869,1.6617423319813474,1,0.4812734082397004,0.4646559849198869,1.6617423319813474,0.0,0.0,0.0,0.0,False
2003-04,393,1610612761,Rod Strickland,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,66,175,92,205,170,501,215,545,17016,44664,21,0.4479553903345725,0.4689028651292802,-2.094747479470771,1,0.4479553903345725,0.4689028651292802,-2.094747479470771,0.0,0.0,0.0,0.0,False
2003-04,2427,1610612761,Roger Mason Jr.,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,57,175,75,214,613,1683,783,1824,16845,152895,58,0.44529750479846447,0.46828472363858864,-2.2987218840124166,1,0.44529750479846447,0.46828472363858864,-2.2987218840124166,0.0,0.0,0.0,0.0,False
2003-04,2425,1610612761,Robert Archibald,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,72,160,69,182,533,1453,678,1617,14496,134484,51,0.4803312629399586,0.4639103013314646,1.642096160849399,1,0.4803312629399586,0.4639103013314646,1.642096160849399,0.0,0.0,0.0,0.0,False
2003-04,1901,1610612761,Dion Glover,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,48,114,35,130,222,650,304,734,10598,59722,24,0.4954128440366973,0.45654450261780105,3.886834141889622,1,0.4954128440366973,0.45654450261780105,3.886834141889622,0.0,0.0,0.0,0.0,False
2003-04,2457,1610612761,Jannero Pargo,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,9,42,19,56,59,157,72,200,4311,15849,7,0.40476190476190477,0.4426229508196721,-3.7861046057767354,1,0.40476190476190477,0.4426229508196721,-3.7861046057767354,0.0,0.0,0.0,0.0,False
2003-04,2370,1610612761,Mengke Bateer,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,13,22,12,23,346,984,430,1012,2346,88434,31,0.5,0.4797979797979798,2.020202020202022,1,0.5,0.4797979797979798,2.020202020202022,0.0,0.0,0.0,0.0,False
2003-04,2214,1610612761,Michael Bradley,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,6,28,11,27,765,2034,938,2202,2246,187654,65,0.4722222222222222,0.4712914632092945,0.09307590129277177,1,0.4722222222222222,0.4712914632092945,0.09307590129277177,0.0,0.0,0.0,0.0,False
2003-04,1594,1610612761,Rick Brunson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,1,5,2,7,293,756,329,789,571,69449,24,0.4,0.4840793724042455,-8.407937240424545,1,0.4,0.4840793724042455,-8.407937240424545,0.0,0.0,0.0,0.0,False
2003-04,2423,1610612761,Chris Jefferies,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,2,7,3,4,203,494,211,515,480,46500,16,0.5625,0.4898102600140548,7.268973998594519,1,0.5625,0.4898102600140548,7.268973998594519,0.0,0.0,0.0,0.0,False
2003-04,2052,1610612762,DeShawn Stevenson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,497,951,405,880,365,703,280,676,90814,68486,55,0.5298207098426637,0.5276679841897233,0.2152725652940446,1,0.5298207098426637,0.5276679841897233,0.2152725652940446,0.0,0.0,0.0,0.0,False
2003-04,1921,1610612762,Gordan Giricek,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,193,399,156,367,241,432,186,430,36516,41544,27,0.5309417040358745,0.5221101629169899,0.8831541118884623,1,0.5309417040358745,0.5221101629169899,0.8831541118884623,0.0,0.0,0.0,0.0,False
2003-04,339,1610612762,Tom Gugliotta,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,162,322,124,327,272,509,218,470,30848,47212,27,0.5176470588235295,0.5316541865214431,-1.400712769791368,1,0.5176470588235295,0.5316541865214431,-1.400712769791368,0.0,0.0,0.0,0.0,False
2003-04,1630,1610612762,Mikki Moore,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,131,244,91,228,341,701,261,695,23072,66208,31,0.5403458213256485,0.5215215215215215,1.882429980412692,2,0.5403458213256485,0.5215215215215215,1.882429980412692,0.0,0.0,0.0,0.0,False
2003-04,1052,1610612762,Ben Handlogten,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,58,102,44,97,804,1552,641,1459,10287,149013,55,0.53156146179402,0.5287253141831239,0.28361476108961226,1,0.53156146179402,0.5287253141831239,0.28361476108961226,0.0,0.0,0.0,0.0,False
2003-04,1514,1610612762,Paul Grant,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,19,34,21,45,91,156,88,154,3749,16411,7,0.44537815126050423,0.5051124744376279,-5.973432317712363,2,0.44537815126050423,0.5051124744376279,-5.973432317712363,0.0,0.0,0.0,0.0,False
2003-04,1721,1610612762,Keon Clark,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,7,23,6,21,855,1631,679,1535,1685,157615,55,0.5263157894736842,0.528936170212766,-0.26203807390817735,1,0.5263157894736842,0.528936170212766,-0.26203807390817735,0.0,0.0,0.0,0.0,False
2003-04,1719,1610612763,Bonzi Wells,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,472,951,485,959,496,1097,530,1134,88109,100591,65,0.4963376351587025,0.48910039914031317,0.7237236018389326,1,0.4963376351587025,0.48910039914031317,0.7237236018389326,0.0,0.0,0.0,0.0,False
2003-04,445,1610612763,Wesley Person,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,86,186,84,220,158,349,165,382,17264,32596,17,0.4722222222222222,0.4810246679316888,-0.8802445709466589,1,0.4722222222222222,0.4810246679316888,-0.8802445709466589,0.0,0.0,0.0,0.0,False
2003-04,1510,1610612764,Brevin Knight,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,163,364,192,428,699,1301,591,1390,35857,120563,54,0.4594594594594595,0.5023863350916855,-4.292687563222603,1,0.4594594594594595,0.5023863350916855,-4.292687563222603,0.0,0.0,0.0,0.0,False
2003-04,2437,1610612764,Lonny Baxter,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,42,77,40,91,343,705,314,707,7944,62076,24,0.476,0.5065248912518124,-3.052489125181246,1,0.476,0.5065248912518124,-3.052489125181246,0.0,0.0,0.0,0.0,False
