season,player_id,team_id,player,canonical_classification,locked_segment_count,locked_source_supplied,expected_team_games,exact_team_games,expected_player_games,exact_player_games,exact_full_core_sufficient,locked_source_superseded_by_exact,selected_source_layer,covered_after_this_overlay
2000-01,2073,1610612765,Brian Cardinal,full_core,0,0,82,0,15,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,2074,1610612758,Jabari Smith,full_core,0,0,82,0,9,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,2078,1610612749,Jason Hart,full_core,0,0,82,0,1,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,208,1610612749,Sam Cassell,full_core,0,0,82,0,76,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,2084,1610612744,Chris Porter,full_core,0,0,82,0,51,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,209,1610612761,Dell Curry,full_core,0,0,82,0,71,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,2091,1610612756,Daniel Santiago,full_core,0,0,82,0,54,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,2098,1610612747,Slava Medvedenko,full_core,0,0,82,0,7,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,21,1610612757,Greg Anthony,full_core,0,0,82,0,58,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,210,1610612750,Terrell Brandon,full_core,0,0,82,0,78,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,2106,1610612760,Ruben Wolkowyski,full_core,0,0,82,0,34,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,213,1610612761,Antonio Davis,full_core,0,0,82,0,78,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,2130,1610612747,Mike Penberthy,full_core,0,0,82,0,53,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,216,1610612747,Brian Shaw,full_core,0,0,82,0,80,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,221,1610612739,Clar. Weatherspoon,full_core,0,0,82,0,82,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,224,1610612748,Eddie Jones,full_core,0,0,82,0,63,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,228,1610612744,Adam Keefe,full_core,0,0,82,0,67,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,236,1610612763,Kevin Edwards,full_core,0,0,82,0,46,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,238,1610612755,Tyrone Hill,full_core,0,0,82,0,76,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
2000-01,239,1610612758,Darrick Martin,full_core,0,0,82,0,31,0,False,False,not_yet_supplied_after_exact_union_and_locked_layer,False
